Id,Quantità,Totale,IdFattura,IdProdotto,DataFattura,IdCliente,CostoProdotto
5293,6,74.94,943,7,2024-01-17,2201,17.24
5294,7,17.4,680,22,2023-05-18,849,10.09
5295,5,131.21,562,12,2023-09-26,3271,17.52
5296,8,31.23,180,24,2024-12-22,4578,16.28
5297,6,186.03,143,10,2023-09-05,2481,24.84
5298,8,242.39,957,19,2023-10-01,4160,27.6
5299,9,211.76,283,17,2024-04-14,4258,45.83
5300,5,207.72,400,17,2023-11-24,809,28.94
5301,1,25.51,227,1,2024-12-09,3313,19.09
5302,6,196.95,644,14,2024-11-22,983,23.12
5303,7,159.23,940,7,2024-12-13,3871,18.92
5304,3,81.81,304,6,2024-04-20,2164,22.96
5305,3,76.69,467,13,2024-06-17,1695,20.81
5306,7,10.66,371,12,2024-01-07,150,2.27
5307,8,67.16,9,1,2024-08-24,4465,33.5
5308,5,47.68,880,4,2024-11-12,4113,42.1
5309,7,332.08,839,17,2023-07-14,3175,32.77
5310,3,10.41,882,9,2023-06-14,4543,2.99
5311,2,2.71,456,1,2023-08-15,77,1.17
5312,7,45.55,833,14,2023-07-03,3528,27.53
5313,2,10.45,279,16,2023-04-22,1125,7.64
5314,7,82.0,484,6,2024-10-31,1018,10.42
5315,6,73.51,125,26,2023-09-02,392,33.32
5316,9,78.91,147,5,2023-07-06,4774,9.87
5317,1,17.98,291,18,2023-09-14,647,14.61
5318,9,159.71,160,7,2023-10-16,2232,18.54
5319,5,1.79,610,2,2024-11-22,557,1.06
5320,9,256.06,744,9,2024-09-15,2650,23.17
5321,6,12.05,234,26,2023-11-04,1101,5.99
5322,6,19.28,253,22,2024-08-31,4743,2.46
5323,6,120.66,793,7,2023-12-02,2546,16.62
5324,3,111.92,454,6,2024-08-25,2436,38.54
5325,1,56.58,135,26,2024-08-17,2650,46.54
5326,6,40.24,655,16,2023-01-26,913,28.27
5327,8,31.81,778,17,2024-09-01,2460,12.77
5328,1,2.64,554,3,2023-08-12,3533,2.16
5329,5,125.25,637,23,2024-09-03,4783,47.22
5330,6,51.2,80,25,2024-05-13,4704,7.19
5331,2,27.63,780,21,2024-11-14,3686,13.87
5332,8,293.58,420,10,2024-09-10,2405,36.91
5333,1,6.74,564,6,2023-02-21,803,5.17
5334,4,95.56,569,1,2024-01-26,3541,19.89
5335,9,50.46,510,21,2023-09-23,2422,35.81
5336,8,69.96,233,18,2023-02-27,1961,29.67
5337,2,94.29,150,8,2023-10-08,1850,41.37
5338,8,456.86,927,9,2024-11-25,3854,46.63
5339,7,119.7,842,20,2023-09-22,1865,29.21
5340,9,461.97,340,11,2023-02-20,719,47.93
5341,6,192.05,804,19,2023-02-17,2911,29.04
5342,9,120.57,22,25,2023-04-16,365,14.63
5343,1,38.83,755,14,2023-07-14,1096,30.53
5344,1,22.74,653,23,2023-01-12,1740,15.6
5345,9,3.31,533,14,2024-11-24,2765,1.72
5346,7,72.61,50,11,2023-04-12,377,21.6
5347,5,31.33,464,12,2024-09-22,840,22.76
5348,6,41.8,409,5,2024-01-15,1072,22.76
5349,7,111.21,229,22,2024-02-20,4231,28.45
5350,9,30.08,921,2,2023-03-31,3647,7.86
5351,9,105.97,21,9,2024-08-25,3848,10.53
5352,3,76.1,631,21,2023-10-14,3344,31.03
5353,5,167.08,276,15,2023-10-02,2467,38.92
5354,3,155.65,932,11,2023-06-04,4848,40.33
5355,5,58.79,545,22,2024-02-04,2388,10.03
5356,5,50.0,923,6,2023-01-03,4883,11.42
5357,1,6.81,786,9,2024-10-05,1121,4.92
5358,2,27.01,316,24,2024-01-04,2143,17.22
5359,7,38.53,895,20,2024-06-22,671,6.29
5360,8,311.86,323,10,2023-11-29,4507,42.45
5361,7,267.68,30,6,2023-11-29,4050,41.87
5362,1,18.21,388,6,2023-05-07,861,14.6
5363,4,49.38,63,25,2024-02-16,3924,11.43
5364,6,119.58,636,22,2023-08-19,3630,30.39
5365,4,62.72,954,3,2024-11-16,3373,16.79
5366,3,25.08,830,17,2024-07-09,4033,19.96
5367,3,38.5,21,20,2024-08-25,3848,22.32
5368,2,17.67,903,15,2023-09-07,3693,8.74
5369,3,12.05,975,20,2024-02-12,1223,7.8
5370,2,67.95,310,14,2024-04-17,4365,23.74
5371,2,76.74,182,12,2023-10-18,3994,34.54
5372,7,170.24,922,13,2023-07-09,4638,30.6
5373,1,13.62,855,13,2024-10-22,4257,11.84
5374,1,8.26,364,7,2024-10-24,1363,6.93
5375,9,170.24,161,2,2023-08-14,4371,15.8
5376,6,14.65,842,1,2023-09-22,1865,10.06
5377,1,39.7,98,4,2024-08-15,3658,29.25
5378,6,70.83,217,20,2023-11-19,4647,12.06
5379,1,4.27,87,1,2023-09-06,4584,3.85
5380,6,13.24,726,14,2023-11-03,4612,5.87
5381,6,232.53,862,13,2024-04-17,930,36.06
5382,8,134.0,717,3,2024-02-05,2702,26.19
5383,5,176.12,994,1,2024-09-11,2560,36.63
5384,3,3.88,637,8,2024-09-03,4783,1.02
5385,4,56.32,353,5,2023-09-28,3367,37.4
5386,8,290.74,395,15,2024-07-25,1218,45.89
5387,5,76.38,78,11,2024-07-12,1222,19.47
5388,4,7.7,295,15,2023-10-20,2632,1.63
5389,5,99.39,630,25,2023-10-09,3564,18.28
5390,2,99.82,717,3,2024-02-05,2702,33.83
5391,7,36.23,439,23,2024-07-23,2287,21.97
5392,8,237.8,182,21,2023-10-18,3994,44.92
5393,1,38.59,129,26,2023-01-09,3592,29.2
5394,6,120.0,842,16,2023-09-22,1865,27.82
5395,1,8.42,76,5,2024-01-12,4914,7.47
5396,7,237.27,117,16,2024-02-15,536,31.68
5397,1,41.1,453,13,2023-09-29,1916,31.83
5398,4,24.04,438,11,2024-12-09,2072,13.06
5399,8,205.24,701,4,2023-05-04,4919,27.42
5400,3,117.49,74,13,2023-05-08,2069,41.12
5401,9,264.08,292,12,2024-11-07,5007,21.29
5402,2,95.57,86,10,2024-09-08,2572,42.44
5403,1,3.38,198,2,2023-05-03,2585,2.42
5404,6,254.92,465,25,2023-06-16,2989,45.51
5405,3,47.81,551,8,2023-10-12,1251,35.45
5406,5,95.04,147,14,2023-07-06,4774,17.88
5407,7,71.1,515,13,2024-02-02,2635,31.02
5408,9,97.96,491,23,2023-07-01,2574,13.63
5409,4,107.63,568,26,2024-08-08,2114,34.47
5410,2,127.76,584,11,2024-06-20,100,44.88
5411,1,7.04,143,4,2023-09-05,2481,5.82
5412,1,47.07,892,13,2023-05-23,3292,40.39
5413,7,52.95,439,10,2024-07-23,2287,10.02
5414,4,7.45,813,12,2024-11-05,1391,4.12
5415,5,118.59,188,11,2024-04-18,2282,47.21
5416,4,137.48,828,16,2024-01-26,4721,47.56
5417,6,95.71,402,25,2024-12-22,1467,19.91
5418,5,67.37,421,17,2024-09-18,4111,22.62
5419,3,56.11,437,6,2023-11-27,2337,14.66
5420,6,8.89,295,4,2023-10-20,2632,2.06
5421,6,272.03,142,1,2024-01-11,2171,47.97
5422,7,194.36,994,11,2024-09-11,2560,19.77
5423,2,49.45,880,5,2024-11-12,4113,41.1
5424,3,57.78,432,25,2023-04-27,4310,22.92
5425,3,170.95,505,20,2024-04-24,2779,47.29
5426,1,31.89,720,20,2024-05-11,3648,22.6
5427,5,21.86,264,5,2023-01-06,1549,4.57
5428,7,317.52,309,26,2024-11-08,3448,33.18
5429,3,43.84,191,26,2024-06-14,4089,10.6
5430,9,365.1,473,23,2023-02-21,1489,46.81
5431,1,67.93,748,10,2023-09-29,4425,45.62
5432,8,203.1,741,5,2024-05-09,2660,19.31
5433,1,2.61,299,15,2023-11-08,4619,2.19
5434,9,37.53,626,5,2023-12-10,2234,5.59
5435,3,33.72,697,25,2024-09-02,3459,12.91
5436,3,11.36,749,23,2023-10-02,4854,3.75
5437,5,29.0,721,11,2024-03-30,824,4.14
5438,7,44.5,500,25,2023-03-08,248,36.76
5439,7,28.51,202,21,2023-10-29,1586,11.77
5440,9,27.04,884,14,2024-02-10,1921,10.82
5441,3,163.37,142,1,2024-01-11,2171,41.26
5442,9,113.68,913,10,2024-07-04,4423,25.67
5443,5,220.89,398,25,2024-09-02,3427,48.27
5444,4,187.95,210,14,2024-10-04,4266,42.61
5445,1,38.32,391,26,2024-11-06,2335,25.97
5446,9,210.26,708,20,2023-09-17,1964,20.87
5447,2,12.44,654,23,2023-04-16,4022,11.14
5448,5,312.47,344,20,2023-08-29,766,45.95
5449,3,67.37,898,1,2023-04-06,2245,28.55
5450,5,51.64,430,19,2024-04-04,1806,36.04
5451,4,40.23,888,5,2023-04-24,848,13.82
5452,2,84.39,888,19,2023-04-24,848,46.6
5453,1,7.78,845,3,2023-11-17,3117,6.31
5454,2,50.29,401,16,2023-03-21,1380,17.9
5455,1,52.23,733,18,2024-09-05,963,44.01
5456,9,327.31,537,19,2023-06-01,3115,32.31
5457,5,48.13,37,9,2023-07-01,270,32.26
5458,5,15.27,63,8,2024-02-16,3924,4.13
5459,9,17.69,916,11,2023-10-03,4700,4.72
5460,4,51.48,339,17,2024-06-10,581,32.08
5461,4,43.2,528,16,2024-11-18,3713,16.2
5462,1,4.15,518,7,2023-01-28,4932,3.06
5463,7,218.53,106,17,2024-10-10,4272,46.64
5464,2,82.57,459,16,2023-10-27,1623,42.2
5465,1,64.67,269,3,2024-03-28,1324,48.14
5466,8,96.44,159,26,2023-05-25,537,45.68
5467,9,278.71,919,23,2024-07-18,5000,28.38
5468,2,10.02,496,14,2023-11-11,2079,5.58
5469,7,284.73,951,14,2024-09-16,1644,49.07
5470,2,57.54,433,3,2023-11-20,4722,28.87
5471,7,147.99,852,15,2023-04-06,700,18.46
5472,4,33.65,534,22,2024-04-07,896,10.76
5473,1,18.58,488,24,2023-08-28,4363,16.72
5474,9,82.7,993,7,2024-10-14,4618,19.37
5475,9,188.84,660,3,2023-02-22,3223,29.82
5476,3,44.72,451,18,2023-08-07,2877,19.11
5477,4,161.62,246,19,2024-01-17,3029,33.15
5478,3,21.65,522,10,2023-04-04,4043,8.8
5479,2,110.28,146,15,2023-04-30,2134,45.37
5480,9,22.13,344,2,2023-08-29,766,4.26
5481,5,92.3,834,14,2024-09-21,2437,21.96
5482,4,200.68,890,1,2023-04-28,2498,40.92
5483,3,47.15,7,26,2024-05-18,530,26.26
5484,8,129.4,923,6,2023-01-03,4883,24.47
5485,9,139.47,607,26,2023-05-18,1320,32.72
5486,6,58.9,72,26,2023-08-12,4308,37.19
5487,3,40.61,328,17,2023-01-05,1279,19.16
5488,4,136.88,110,1,2024-03-12,1268,40.39
5489,1,67.44,196,18,2024-03-27,156,45.89
5490,1,33.47,129,21,2023-01-09,3592,23.38
5491,3,107.45,569,16,2024-01-26,3541,39.87
5492,2,90.43,942,4,2023-06-11,4351,44.06
5493,6,171.28,144,5,2023-11-28,3912,34.97
5494,7,7.1,517,7,2024-07-17,3690,1.05
5495,8,13.27,9,3,2024-08-24,4465,8.17
5496,5,56.81,145,5,2024-08-10,2321,10.48
5497,4,135.54,501,22,2024-06-06,745,48.25
5498,8,396.1,675,23,2023-02-14,547,33.45
5499,7,224.97,97,4,2023-04-15,3786,34.21
5500,2,42.62,487,13,2023-09-23,3687,18.87
5501,7,190.58,359,13,2024-11-02,2542,38.71
5502,7,125.67,42,17,2024-04-26,1436,42.88
5503,5,10.54,798,1,2024-12-13,3807,1.86
5504,3,210.67,156,10,2024-07-30,1223,47.3
5505,6,236.65,389,7,2024-10-17,2212,39.24
5506,3,129.1,981,5,2024-04-06,507,42.05
5507,5,275.73,779,8,2023-07-28,423,49.22
5508,1,45.16,470,12,2024-08-17,696,34.97
5509,7,162.8,250,2,2024-07-18,3742,38.35
5510,2,78.45,808,3,2024-06-03,829,45.49
5511,2,10.74,764,2,2023-08-15,2782,4.39
5512,3,4.05,932,14,2023-06-04,4848,1.44
5513,7,223.4,138,12,2023-09-06,3182,28.47
5514,5,224.54,686,15,2023-08-10,211,45.58
5515,9,55.32,885,7,2023-05-30,1813,11.81
5516,4,38.6,513,12,2023-11-19,1597,25.11
5517,2,57.81,192,10,2024-04-06,2578,28.95
5518,5,88.05,94,13,2023-11-12,43,12.88
5519,7,75.25,518,21,2023-01-28,4932,19.98
5520,4,46.56,852,26,2023-04-06,700,8.63
5521,8,64.47,94,23,2023-11-12,43,7.8
5522,6,87.0,434,5,2024-11-30,3891,39.16
5523,9,168.88,403,11,2023-09-03,358,13.93
5524,3,39.04,924,24,2024-01-03,4016,25.4
5525,1,3.89,3,26,2023-03-06,134,2.68
5526,3,93.21,692,1,2024-02-26,2602,27.76
5527,5,231.26,89,22,2024-03-24,2307,37.57
5528,2,5.57,328,19,2023-01-05,1279,2.18
5529,4,42.0,287,5,2023-02-14,763,25.28
5530,4,16.15,978,24,2024-09-23,3599,3.79
5531,4,52.77,743,8,2024-11-25,5010,16.69
5532,4,146.65,672,13,2023-12-14,4614,30.32
5533,4,9.04,919,26,2024-07-18,5000,1.63
5534,1,5.1,59,19,2024-02-18,4916,3.57
5535,4,102.65,603,3,2024-02-23,584,28.1
5536,1,67.88,745,26,2024-06-24,4988,47.09
5537,1,40.03,545,6,2024-02-04,2388,26.81
5538,6,76.67,237,23,2024-06-04,3119,47.64
5539,3,110.74,557,20,2023-11-28,2849,34.46
5540,1,48.19,236,9,2024-07-26,4099,35.61
5541,7,64.71,428,3,2024-04-02,144,12.88
5542,9,24.05,175,21,2023-06-14,3076,2.21
5543,3,87.11,85,5,2024-05-20,2688,34.04
5544,6,210.77,69,25,2023-04-11,2054,29.03
5545,5,26.35,916,25,2023-10-03,4700,23.44
5546,4,264.77,356,3,2024-07-06,3946,49.68
5547,1,50.81,91,12,2024-04-02,2751,34.36
5548,4,139.23,691,1,2024-11-19,4028,43.24
5549,4,81.9,953,20,2024-06-12,1999,22.95
5550,2,39.63,143,18,2023-09-05,2481,29.64
5551,3,41.03,316,22,2024-01-04,2143,21.69
5552,6,16.52,418,21,2024-07-25,189,2.41
5553,8,258.11,416,14,2024-06-11,3504,24.47
5554,8,223.3,522,16,2023-04-04,4043,20.51
5555,9,143.45,674,18,2023-05-27,1036,40.71
5556,4,153.39,950,14,2024-04-22,1206,27.69
5557,6,33.24,683,1,2023-12-01,3346,5.3
5558,3,77.97,901,15,2024-05-24,2528,46.29
5559,3,57.87,163,14,2024-07-18,2546,22.18
5560,9,278.46,851,1,2023-12-06,2257,28.92
5561,7,494.38,459,3,2023-10-27,1623,47.53
5562,3,91.68,333,6,2023-10-28,460,27.96
5563,9,4.86,693,20,2023-03-31,4468,1.03
5564,4,61.74,598,26,2023-05-03,3775,16.58
5565,6,154.17,139,11,2023-01-07,2496,31.5
5566,7,426.77,156,11,2024-07-30,1223,48.75
5567,5,64.25,390,1,2024-10-03,2595,27.9
5568,6,97.62,571,24,2023-10-04,2238,27.08
5569,2,77.88,947,23,2023-10-01,4254,47.12
5570,8,401.14,792,4,2024-07-13,1601,44.71
5571,8,216.63,338,18,2024-07-25,775,29.55
5572,3,193.27,977,19,2023-01-01,4345,47.91
5573,7,246.58,889,12,2024-09-16,2166,40.27
5574,2,19.48,452,21,2024-08-16,274,6.59
5575,7,27.09,539,2,2024-06-03,4458,3.75
5576,1,42.48,793,1,2023-12-02,2546,36.2
5577,3,142.73,277,17,2023-08-16,3384,47.45
5578,8,385.29,911,12,2023-11-27,3540,32.33
5579,4,3.26,642,21,2023-05-01,1481,1.82
5580,2,76.78,201,24,2023-05-07,148,43.98
5581,2,69.48,14,21,2023-04-20,4283,25.85
5582,8,87.34,37,9,2023-07-01,270,9.37
5583,7,141.08,24,22,2023-08-29,1025,32.51
5584,3,106.21,186,8,2023-05-04,343,42.7
5585,2,52.13,216,21,2023-08-05,2817,28.48
5586,1,51.12,908,1,2024-09-10,2418,39.34
5587,1,57.71,201,5,2023-05-07,148,40.81
5588,7,86.17,927,21,2024-11-25,3854,35.82
5589,8,145.04,719,12,2023-02-20,1383,12.72
5590,5,112.21,753,1,2024-04-28,2952,35.17
5591,2,52.8,906,26,2024-09-27,3330,32.46
5592,6,283.36,401,14,2023-03-21,1380,34.24
5593,1,28.7,262,24,2023-06-07,735,19.64
5594,4,76.42,808,12,2024-06-03,829,32.65
5595,4,24.43,382,9,2023-02-06,1163,17.19
5596,7,349.43,390,18,2024-10-03,2595,48.78
5597,6,75.17,429,17,2023-02-07,4454,10.73
5598,9,299.85,275,7,2024-01-11,4450,39.54
5599,4,133.18,877,22,2023-08-27,3580,47.05
5600,7,44.33,561,21,2023-05-14,4735,8.84
5601,4,252.89,507,14,2024-02-22,4443,48.95
5602,6,67.62,531,8,2023-07-19,2343,8.56
5603,8,117.7,831,16,2024-02-27,1451,18.88
5604,9,46.85,947,20,2023-10-01,4254,15.25
5605,7,257.43,906,25,2024-09-27,3330,40.4
5606,5,95.09,673,10,2024-11-06,3753,12.95
5607,6,3.28,441,18,2024-01-28,976,2.55
5608,5,137.11,742,11,2023-08-11,4579,40.19
5609,1,11.56,739,20,2024-11-04,3988,9.57
5610,3,52.62,475,24,2024-08-08,4987,41.31
5611,5,273.62,202,6,2023-10-29,1586,45.97
5612,4,10.99,777,19,2023-04-19,821,3.24
5613,8,314.25,233,5,2023-02-27,1961,42.38
5614,6,207.35,277,22,2023-08-16,3384,31.82
5615,9,11.54,248,1,2023-05-02,2404,4.11
5616,6,118.33,573,4,2023-12-23,4776,18.36
5617,1,55.05,706,10,2024-05-27,643,49.63
5618,9,87.18,190,4,2024-09-18,215,16.27
5619,2,101.7,906,5,2024-09-27,3330,45.53
5620,4,156.42,791,8,2024-03-20,1347,37.78
5621,6,32.98,853,7,2024-04-24,656,4.85
5622,2,18.71,928,4,2023-05-31,4206,7.97
5623,1,57.98,590,9,2024-08-14,2613,49.69
5624,3,65.93,367,15,2024-11-29,1721,41.04
5625,7,175.49,445,6,2024-08-08,2445,40.5
5626,1,22.37,709,17,2023-06-27,4740,18.81
5627,9,185.28,198,23,2023-05-03,2585,34.17
5628,2,61.35,351,9,2023-11-16,3443,31.96
5629,2,15.82,42,19,2024-04-26,1436,12.38
5630,5,129.03,489,12,2023-05-11,4853,41.61
5631,4,29.11,701,23,2023-05-04,4919,23.23
5632,7,150.45,784,5,2023-08-01,4541,24.22
5633,7,56.73,111,15,2023-01-27,4741,10.79
5634,2,100.56,395,5,2024-07-25,1218,42.45
5635,8,374.46,851,12,2023-12-06,2257,48.2
5636,3,89.59,781,25,2023-10-08,2034,21.84
5637,7,158.11,178,1,2023-03-18,4522,26.17
5638,8,66.42,524,13,2024-02-12,2296,8.83
5639,1,32.85,956,14,2024-06-18,989,28.98
5640,7,17.98,853,8,2024-04-24,656,1.99
5641,6,111.87,946,3,2023-02-24,3605,22.36
5642,5,8.32,61,11,2023-12-26,4671,2.59
5643,9,106.77,631,5,2023-10-14,3344,45.97
5644,7,105.17,694,15,2023-05-04,1208,12.15
5645,3,43.4,971,25,2023-06-21,787,11.55
5646,9,42.58,848,18,2024-02-13,3716,27.0
5647,6,207.18,515,3,2024-02-02,2635,33.22
5648,3,59.21,59,12,2024-02-18,4916,30.78
5649,6,96.67,305,2,2024-04-05,265,43.09
5650,4,22.86,180,4,2024-12-22,4578,13.07
5651,6,50.05,371,15,2024-01-07,150,19.55
5652,2,59.96,625,4,2023-09-09,725,36.2
5653,5,93.43,25,21,2023-07-28,789,13.68
5654,4,50.67,534,21,2024-04-07,896,15.66
5655,6,81.06,630,8,2023-10-09,3564,45.85
5656,8,55.27,40,16,2024-11-11,1285,6.82
5657,1,10.95,329,14,2023-06-14,857,8.21
5658,8,78.81,972,20,2023-10-31,3284,7.2
5659,6,19.38,983,26,2024-04-15,3327,4.15
5660,3,16.52,878,17,2024-12-05,1167,6.47
5661,2,7.47,702,24,2024-03-01,4029,3.63
5662,3,17.22,235,6,2024-10-28,692,5.8
5663,2,25.42,407,26,2023-03-19,1625,16.79
5664,7,206.78,472,25,2024-12-06,2586,24.72
5665,3,68.96,368,19,2024-11-29,2732,26.18
5666,8,158.76,2,21,2023-07-02,5001,15.31
5667,2,52.29,759,12,2024-07-26,2119,43.31
5668,6,13.45,281,2,2024-04-20,3018,1.51
5669,3,118.37,7,25,2024-05-18,530,32.66
5670,4,103.49,534,18,2024-04-07,896,25.22
5671,4,198.92,909,24,2024-05-01,4644,47.07
5672,1,39.21,902,6,2023-05-05,3971,30.13
5673,7,106.56,464,2,2024-09-22,840,12.65
5674,1,55.57,279,20,2023-04-22,1125,39.26
5675,7,260.53,280,22,2024-03-05,2959,34.8
5676,2,49.38,305,18,2024-04-05,265,35.84
5677,7,39.12,808,18,2024-06-03,829,25.74
5678,4,110.42,910,18,2024-05-02,1066,33.59
5679,1,19.6,74,25,2023-05-08,2069,16.37
5680,7,23.83,288,2,2024-07-31,4449,5.93
5681,1,17.06,153,4,2023-05-26,2177,12.52
5682,6,16.96,174,26,2023-06-05,460,12.57
5683,4,199.59,564,22,2023-02-21,803,36.83
5684,7,58.67,689,17,2024-08-21,2148,6.96
5685,4,95.57,421,14,2024-09-18,4111,42.21
5686,2,94.42,579,21,2023-11-20,4283,46.98
5687,7,13.19,252,20,2024-03-09,4404,1.62
5688,5,103.89,607,21,2023-05-18,1320,24.82
5689,1,20.76,48,1,2024-05-01,2006,18.33
5690,2,6.94,716,25,2023-05-11,1593,3.47
5691,8,89.71,10,4,2023-03-26,1404,22.25
5692,1,43.42,374,26,2024-07-31,933,33.06
5693,6,46.44,622,4,2023-07-13,4175,9.83
5694,6,310.41,542,3,2024-07-20,2060,38.47
5695,2,32.45,599,20,2024-04-17,3205,13.98
5696,5,89.09,371,12,2024-01-07,150,21.6
5697,7,155.29,632,12,2024-12-11,2505,17.58
5698,3,30.0,615,15,2023-11-17,1002,21.96
5699,8,81.77,450,24,2024-06-19,4294,34.53
5700,9,60.91,774,17,2023-03-23,3524,21.35
5701,4,29.78,436,19,2024-09-10,217,18.36
5702,7,407.24,760,25,2024-08-26,2961,41.63
5703,9,218.62,452,8,2024-08-16,274,47.06
5704,4,21.93,507,15,2024-02-22,4443,5.82
5705,9,418.9,873,16,2024-01-04,2381,37.62
5706,3,26.98,48,24,2024-05-01,2006,7.85
5707,5,30.29,950,22,2024-04-22,1206,19.66
5708,7,48.95,305,13,2024-04-05,265,9.62
5709,4,68.92,745,1,2024-06-24,4988,15.55
5710,8,335.29,74,14,2023-05-08,2069,39.18
5711,2,20.9,179,12,2024-06-04,2962,10.09
5712,7,113.13,116,18,2023-09-06,447,37.12
5713,7,220.62,946,9,2023-02-24,3605,24.48
5714,6,152.47,398,13,2024-09-02,3427,27.39
5715,9,148.23,608,16,2024-04-07,894,46.42
5716,9,54.25,565,25,2024-09-18,1064,48.1
5717,9,213.08,285,8,2023-12-23,4750,24.83
5718,4,164.56,657,13,2023-03-12,1171,36.72
5719,6,341.59,81,19,2023-02-05,3235,48.8
5720,2,65.65,149,22,2024-10-17,1373,32.55
5721,7,113.2,60,11,2023-02-03,2044,30.32
5722,5,138.2,45,2,2024-01-18,3170,19.48
5723,2,39.32,149,3,2024-10-17,1373,27.62
5724,3,70.18,526,9,2023-02-01,1311,24.51
5725,2,15.99,21,18,2024-08-25,3848,6.6
5726,7,32.14,792,21,2024-07-13,1601,3.62
5727,8,301.35,343,17,2024-07-06,1955,31.03
5728,9,110.13,745,21,2024-06-24,4988,13.35
5729,5,158.47,916,19,2023-10-03,4700,31.1
5730,6,100.81,59,6,2024-02-18,4916,46.56
5731,2,39.96,503,4,2023-09-06,4718,14.68
5732,6,127.76,810,14,2024-08-04,2417,18.44
5733,9,76.57,567,22,2023-12-19,4350,6.0
5734,1,5.65,992,14,2023-08-05,3520,4.77
5735,6,79.88,821,14,2024-12-07,3770,43.22
5736,4,31.04,418,4,2024-07-25,189,9.24
5737,6,57.59,979,12,2023-04-10,337,22.98
5738,7,85.35,888,4,2023-04-24,848,21.51
5739,4,164.12,421,16,2024-09-18,4111,45.78
5740,4,196.05,91,17,2024-04-02,2751,42.79
5741,1,39.92,664,13,2023-04-17,4470,26.99
5742,1,52.14,715,4,2024-08-28,2940,38.42
5743,8,141.76,14,3,2023-04-20,4283,21.87
5744,3,76.8,194,4,2023-02-02,925,20.06
5745,4,232.1,708,14,2023-09-17,1964,46.13
5746,2,65.3,248,16,2023-05-02,2404,31.08
5747,1,52.09,275,25,2024-01-11,4450,42.55
5748,1,28.35,617,8,2024-11-07,970,24.33
5749,5,84.9,366,12,2024-11-12,1829,26.28
5750,6,189.15,231,23,2023-02-11,3626,21.63
5751,4,120.29,889,22,2024-09-16,2166,30.29
5752,2,40.09,777,5,2023-04-19,821,24.61
5753,4,57.96,751,20,2023-01-31,968,31.97
5754,6,73.03,330,4,2024-05-26,170,22.46
5755,3,115.71,854,11,2023-11-08,4,28.32
5756,5,297.93,645,16,2024-09-03,219,43.51
5757,2,121.11,927,23,2024-11-25,3854,49.58
5758,1,44.17,416,4,2024-06-11,3504,35.11
5759,5,87.07,586,12,2024-05-17,4503,13.65
5760,9,37.57,741,9,2024-05-09,2660,16.6
5761,4,8.19,399,25,2023-12-06,4429,3.58
5762,8,171.19,917,20,2023-02-11,4055,20.6
5763,1,41.03,346,21,2023-10-12,3106,29.77
5764,6,140.25,314,26,2024-08-04,227,29.39
5765,5,19.03,645,24,2024-09-03,219,2.57
5766,3,17.2,626,23,2023-12-10,2234,6.27
5767,4,158.73,796,11,2024-01-27,512,32.89
5768,7,44.69,96,13,2024-06-11,3301,25.9
5769,4,136.56,212,20,2024-06-04,4524,24.05
5770,1,40.11,464,16,2024-09-22,840,34.93
5771,4,17.77,673,23,2024-11-06,3753,15.39
5772,3,12.63,942,10,2023-06-11,4351,7.5
5773,5,154.94,175,4,2023-06-14,3076,34.73
5774,4,126.77,811,26,2024-11-08,4832,40.66
5775,4,119.17,935,6,2024-02-05,1704,36.94
5776,1,50.94,316,4,2024-01-04,2143,44.69
5777,5,42.42,810,10,2024-08-04,2417,14.15
5778,9,114.66,996,9,2024-09-07,3084,8.61
5779,3,56.58,32,23,2024-10-04,4080,14.7
5780,6,124.24,773,1,2024-08-24,2936,35.19
5781,6,81.49,422,23,2024-11-29,4637,44.83
5782,9,440.05,685,14,2024-04-01,2835,33.21
5783,5,148.47,427,1,2024-11-11,1535,31.02
5784,5,92.51,106,16,2024-10-10,4272,18.23
5785,2,40.83,635,7,2023-09-16,4313,23.91
5786,3,188.04,851,10,2023-12-06,2257,42.1
5787,1,53.38,701,17,2023-05-04,4919,45.56
5788,2,116.67,881,22,2023-05-20,4870,45.19
5789,4,81.51,28,11,2023-06-07,21,19.78
5790,3,54.3,186,2,2023-05-04,343,32.07
5791,7,129.65,492,23,2024-03-24,1807,19.7
5792,7,25.41,960,20,2024-09-15,585,9.49
5793,4,42.55,356,8,2024-07-06,3946,27.33
5794,2,67.35,257,3,2024-10-18,428,31.63
5795,4,177.47,773,20,2024-08-24,2936,34.16
5796,4,68.7,813,26,2024-11-05,1391,39.91
5797,3,2.82,670,10,2024-10-03,2109,1.11
5798,9,63.09,182,24,2023-10-18,3994,10.2
5799,5,130.93,207,22,2024-12-21,2933,26.35
5800,4,32.76,976,9,2023-10-04,3465,11.23
5801,9,194.45,962,13,2023-05-04,3506,22.37
5802,1,31.74,750,17,2024-04-01,3219,22.3
5803,5,85.93,832,6,2024-08-14,4497,14.93
5804,7,298.5,181,20,2023-09-27,1620,47.29
5805,1,17.53,352,15,2024-08-23,217,14.18
5806,1,50.38,853,19,2024-04-24,656,43.24
5807,9,285.28,778,21,2024-09-01,2460,45.27
5808,6,127.33,637,20,2024-09-03,4783,14.33
5809,1,41.12,492,8,2024-03-24,1807,28.9
5810,7,70.31,620,10,2024-06-22,2023,17.01
5811,8,66.93,99,13,2024-06-08,3011,17.08
5812,9,17.03,128,17,2023-08-31,2531,10.87
